datetime,temp,humidity,wind_speed,aqi,pm2_5,pm10,no2,so2,co,o3
2026-03-09 09:00:00,35.5,23,12.2,4,43.24,154.28,0.51,1.74,189.8,118.41
2026-03-09 10:00:00,35.8,20,11.7,3,29.71,88.02,0.36,1.2,145.07,128.7
2026-03-09 11:00:00,35.7,16,11.5,3,25.76,64.07,0.36,1.09,132.03,133.82
2026-03-09 12:00:00,34.5,18,10.2,3,26.29,61.92,0.44,1.13,133.53,135.32
2026-03-09 13:00:00,30.1,26,7.9,3,28.81,69.28,0.69,1.21,141.99,134.19
2026-03-09 14:00:00,28.9,23,9.7,3,32.2,80.32,0.97,1.34,154.36,130.99
2026-03-09 15:00:00,27.9,24,9.6,3,34.97,87.25,1.1,1.49,166.69,128.93
2026-03-09 16:00:00,25.5,28,8.2,3,36.79,90.44,1.11,1.69,174.49,126.04
2026-03-09 17:00:00,24.3,34,6.2,3,38.61,92.56,1.16,2.0,184.77,125.96
2026-03-09 18:00:00,23.6,34,8.6,3,39.41,92.23,1.2,2.4,191.99,126.24
2026-03-09 19:00:00,22.5,36,8.8,3,38.48,89.39,1.18,2.78,192.76,125.3
2026-03-09 20:00:00,22.4,34,8.8,3,37.82,88.31,1.22,3.05,194.34,121.76
2026-03-09 21:00:00,21.8,37,7.0,3,37.16,88.03,1.23,3.16,194.18,117.75
2026-03-09 22:00:00,21.7,38,3.3,3,36.11,86.26,1.25,3.09,191.36,111.83
2026-03-09 23:00:00,20.9,40,2.3,3,35.55,85.83,1.3,3.04,191.48,106.46
2026-03-10 00:00:00,19.5,45,5.2,3,35.23,86.73,1.37,3.04,193.54,101.66
2026-03-10 00:00:00,19.5,45,5.2,3,35.23,86.73,1.37,3.04,193.54,101.66
2026-03-10 01:00:00,19.4,47,1.1,3,34.81,87.88,1.44,3.05,195.43,96.61
2026-03-10 02:00:00,18.4,52,1.2,3,34.66,89.69,1.6,3.06,200.69,93.42
2026-03-10 03:00:00,20.6,51,1.5,3,34.45,91.01,1.98,2.98,206.48,91.75
2026-03-10 04:00:00,24.4,42,2.5,3,34.01,91.84,1.77,2.81,207.4,93.18
2026-03-10 05:00:00,27.5,33,3.1,3,33.66,92.03,1.35,2.5,203.11,99.53
2026-03-10 06:00:00,30.0,27,2.7,3,33.0,89.47,0.92,1.97,189.36,110.33
2026-03-10 07:00:00,31.8,23,3.8,3,27.49,64.46,0.49,1.24,153.72,127.5
2026-03-10 08:00:00,32.8,19,7.2,3,24.06,52.02,0.4,1.04,139.63,130.95
2026-03-10 09:00:00,33.2,18,10.6,3,22.15,46.43,0.38,0.93,131.45,131.89
2026-03-10 10:00:00,33.3,19,11.7,3,20.49,41.51,0.36,0.85,125.5,134.28
2026-03-10 11:00:00,33.2,20,9.6,3,20.0,41.0,0.4,0.86,123.16,134.95
2026-03-10 12:00:00,32.8,23,6.4,3,20.48,43.25,0.5,0.95,124.8,136.19
2026-03-10 13:00:00,30.7,29,1.8,3,22.35,50.69,0.89,1.09,134.39,134.1
2026-03-10 14:00:00,28.8,26,1.9,3,25.06,60.86,1.39,1.26,150.23,129.79
2026-03-10 15:00:00,27.4,28,1.9,3,27.54,69.1,1.64,1.42,165.21,126.67
2026-03-10 16:00:00,25.4,33,2.9,3,29.12,74.34,1.63,1.53,171.88,122.69
2026-03-10 17:00:00,24.8,36,0.4,3,30.82,79.44,1.59,1.69,178.4,120.99
2026-03-10 18:00:00,23.5,34,8.5,3,32.04,82.83,1.59,1.91,183.91,119.27
2026-03-10 19:00:00,22.5,31,9.0,3,32.6,82.04,1.6,2.13,186.81,112.95
2026-03-10 20:00:00,20.9,32,7.6,3,33.81,84.22,1.68,2.33,193.72,104.47
2026-03-10 21:00:00,20.9,31,7.8,3,35.13,89.68,1.75,2.49,200.49,97.06
2026-03-10 22:00:00,20.2,34,7.3,3,36.11,95.78,1.84,2.6,205.82,90.17
2026-03-10 23:00:00,19.5,38,6.4,4,37.4,102.55,1.98,2.8,215.02,86.16
2026-03-11 00:00:00,19.6,46,4.0,4,38.86,109.24,2.17,3.08,227.13,83.25
2026-03-11 00:00:00,19.6,46,4.0,4,38.86,109.24,2.17,3.08,227.13,83.25
2026-03-11 01:00:00,18.2,50,5.0,4,39.86,113.85,2.38,3.29,238.92,78.49
2026-03-11 02:00:00,18.0,55,3.0,4,41.19,118.89,2.77,3.52,256.75,73.43
2026-03-11 03:00:00,20.7,54,2.1,4,42.19,123.65,3.41,3.81,273.71,71.19
2026-03-11 04:00:00,24.1,40,1.1,4,42.32,129.72,2.96,4.04,277.06,77.61
2026-03-11 05:00:00,27.0,33,1.8,4,43.95,134.37,2.27,3.81,278.15,86.82
2026-03-11 06:00:00,29.9,30,1.9,4,47.58,142.74,1.59,3.32,272.72,100.64
2026-03-11 07:00:00,32.0,27,1.1,4,48.72,154.52,1.03,3.21,228.86,118.95
2026-03-11 08:00:00,33.6,25,1.5,4,51.55,162.51,0.89,3.94,209.29,127.76
2026-03-11 09:00:00,34.5,24,3.5,4,55.42,171.66,0.89,4.76,205.34,134.39
2026-03-11 10:00:00,34.6,24,6.7,4,50.39,143.15,0.87,5.16,185.95,138.66
2026-03-11 11:00:00,34.3,28,5.7,4,46.31,123.01,0.98,5.06,179.38,137.14
2026-03-11 12:00:00,33.1,27,8.7,4,46.2,120.19,1.27,5.02,184.55,136.21
2026-03-11 13:00:00,30.2,29,9.2,4,49.98,130.52,1.85,5.21,204.44,131.49
2026-03-11 14:00:00,27.7,30,7.0,4,55.71,146.36,2.46,5.37,236.22,123.06
2026-03-11 15:00:00,27.1,29,7.8,4,61.15,161.53,2.92,5.42,270.7,115.87
2026-03-11 16:00:00,25.7,33,6.9,4,64.57,173.28,2.99,5.15,291.44,108.49
2026-03-11 17:00:00,24.9,34,7.4,4,68.12,185.95,3.03,4.85,310.65,103.56
2026-03-11 18:00:00,25.5,34,8.4,4,71.27,195.73,3.16,4.52,328.94,99.71
2026-03-11 19:00:00,24.9,37,8.3,4,72.95,199.85,3.16,4.05,338.9,94.99
2026-03-11 20:00:00,25.1,41,10.3,5,74.68,201.22,3.18,3.6,350.6,89.33
2026-03-11 21:00:00,25.1,45,9.9,5,75.66,197.22,3.29,3.1,362.7,82.67
2026-03-11 22:00:00,24.5,43,8.7,4,74.3,185.73,3.22,2.58,359.43,77.4
2026-03-11 23:00:00,24.6,38,8.6,4,71.8,173.39,3.08,2.16,354.38,73.53
2026-03-12 00:00:00,24.8,38,9.8,4,67.39,159.78,2.9,1.83,342.61,70.85
2026-03-12 00:00:00,24.8,38,9.8,4,67.39,159.78,2.9,1.83,342.61,70.85
2026-03-12 01:00:00,24.0,37,10.7,4,56.32,139.68,2.37,1.59,299.13,72.83
2026-03-12 02:00:00,23.5,39,9.0,4,43.88,112.26,2.11,1.41,257.67,72.21
2026-03-12 03:00:00,25.0,40,8.3,3,30.36,85.11,2.07,1.34,213.59,71.31
2026-03-12 04:00:00,27.5,35,7.8,3,17.56,63.23,1.66,1.86,165.03,75.52
2026-03-12 05:00:00,29.9,35,7.8,3,14.61,60.83,1.34,2.41,148.28,81.65
2026-03-12 06:00:00,31.4,45,5.1,3,15.73,67.05,1.08,3.0,143.81,90.82
2026-03-12 07:00:00,32.5,42,2.1,3,15.14,56.64,0.61,2.08,130.87,98.02
2026-03-12 08:00:00,33.5,34,2.4,2,14.18,49.7,0.45,1.47,123.01,99.57
2026-03-12 09:00:00,34.2,30,4.7,3,13.92,48.51,0.44,1.33,121.18,101.02
2026-03-12 10:00:00,34.4,27,7.6,3,14.26,50.11,0.48,1.22,123.61,104.06
2026-03-12 11:00:00,34.0,23,9.1,3,15.11,54.35,0.55,1.1,127.49,106.66
2026-03-12 12:00:00,33.8,23,7.1,3,16.0,58.98,0.67,0.92,131.2,108.67
2026-03-12 13:00:00,30.4,28,6.8,3,18.27,69.03,1.14,0.82,142.49,107.38
2026-03-12 14:00:00,28.8,26,3.8,3,21.45,81.63,1.9,0.8,162.9,103.18
2026-03-12 15:00:00,27.1,29,6.0,3,24.22,92.24,2.4,0.75,183.71,100.1
2026-03-12 16:00:00,26.0,27,8.2,3,26.04,98.41,2.75,0.69,200.31,95.65
2026-03-12 17:00:00,24.9,28,8.1,4,27.75,103.24,3.25,0.68,222.12,91.69
2026-03-12 18:00:00,24.4,33,7.6,4,29.0,105.6,3.81,0.69,242.66,86.96
2026-03-12 19:00:00,23.1,36,6.8,4,29.64,106.26,4.21,0.66,255.62,81.67
2026-03-12 20:00:00,22.5,39,3.6,4,30.64,109.51,4.31,0.64,261.96,79.35
2026-03-12 21:00:00,21.5,41,2.4,4,31.92,115.24,4.09,0.61,259.55,79.05
2026-03-12 22:00:00,19.9,43,5.2,4,33.54,123.04,3.46,0.58,242.51,80.21
2026-03-12 23:00:00,19.6,46,5.8,4,35.39,128.29,3.28,0.57,238.13,77.24
2026-03-13 00:00:00,20.9,51,3.4,4,37.16,133.27,3.14,0.56,234.98,73.58
2026-03-13 00:00:00,20.9,51,3.4,4,37.16,133.27,3.14,0.56,234.98,73.58
2026-03-13 01:00:00,21.0,52,8.6,4,38.41,137.41,3.03,0.56,231.03,70.03
2026-03-13 02:00:00,21.1,55,9.2,4,39.58,142.3,3.1,0.6,229.64,67.43
2026-03-13 03:00:00,22.9,57,10.8,4,40.37,146.67,3.48,0.65,230.38,65.82
2026-03-13 04:00:00,25.6,52,11.9,4,40.84,150.87,3.01,0.74,227.93,66.18
2026-03-13 05:00:00,28.4,45,12.1,4,42.0,155.9,2.33,0.9,226.37,71.33
2026-03-13 06:00:00,30.8,41,12.5,4,45.35,165.24,1.68,1.12,224.28,83.01
2026-03-13 07:00:00,31.9,39,14.1,4,48.81,181.92,1.26,3.7,194.19,112.49
2026-03-13 08:00:00,32.8,33,12.4,4,51.99,191.78,1.02,4.68,181.52,125.47
2026-03-13 09:00:00,32.8,30,9.8,4,54.69,199.83,0.91,4.74,180.07,131.72
2026-03-13 10:00:00,33.3,28,8.3,4,42.33,149.42,0.68,3.64,160.96,131.85
2026-03-13 11:00:00,33.0,29,7.7,4,36.2,122.75,0.62,2.96,154.93,128.72
2026-03-13 12:00:00,32.3,30,4.5,4,35.88,120.78,0.7,2.95,156.71,128.79
2026-03-13 13:00:00,30.9,37,0.6,4,38.98,129.43,1.28,3.18,172.74,123.43
2026-03-13 14:00:00,27.8,31,7.9,4,43.88,142.2,2.13,3.59,201.74,114.74
2026-03-13 15:00:00,28.2,32,15.6,4,48.47,154.07,2.74,3.92,231.4,108.23
2026-03-13 16:00:00,27.5,34,11.7,4,51.21,162.12,2.87,3.93,247.45,100.87
2026-03-13 17:00:00,26.6,37,11.4,4,53.86,172.06,3.0,3.86,262.82,95.0
2026-03-13 18:00:00,26.5,42,10.5,4,55.95,181.02,3.29,3.76,277.9,89.99
2026-03-13 19:00:00,25.8,44,11.5,4,57.34,188.33,3.51,3.62,287.35,86.29
2026-03-13 20:00:00,25.1,46,11.1,4,58.65,194.53,3.42,3.36,291.83,83.75
2026-03-13 21:00:00,23.9,50,10.7,4,59.22,195.41,3.22,3.04,293.54,80.37
2026-03-13 22:00:00,23.3,54,11.7,4,58.63,191.32,3.03,2.68,291.36,75.56
2026-03-13 23:00:00,22.6,57,10.9,4,58.93,190.69,2.88,2.36,292.99,70.86
2026-03-14 00:00:00,21.9,63,11.7,4,59.7,193.26,2.73,2.02,294.28,66.01
2026-03-14 00:00:00,21.9,63,11.7,4,59.7,193.26,2.73,2.02,294.28,66.01
2026-03-14 01:00:00,21.2,65,11.4,4,59.72,194.48,2.58,1.66,293.77,60.75
2026-03-14 02:00:00,21.0,67,10.7,4,60.39,196.22,2.64,1.45,302.45,56.16
2026-03-14 03:00:00,22.9,62,10.8,4,61.34,197.99,2.75,1.41,315.03,53.69
2026-03-14 04:00:00,25.7,53,11.3,5,61.74,202.2,2.26,1.55,319.66,57.01
2026-03-14 05:00:00,28.5,40,11.2,5,63.11,205.43,1.75,1.61,319.13,65.01
2026-03-14 06:00:00,30.9,33,10.7,5,67.08,214.89,1.29,1.66,318.89,77.31
2026-03-14 07:00:00,32.0,29,8.4,5,57.34,210.74,0.62,2.06,225.09,118.85
2026-03-14 08:00:00,32.8,26,7.5,4,50.33,178.59,0.47,2.13,195.14,123.03
2026-03-14 09:00:00,33.5,24,6.9,4,48.69,168.03,0.44,2.19,186.24,124.24
2026-03-14 10:00:00,33.7,22,7.6,4,43.22,145.5,0.4,1.78,171.65,124.32
2026-03-14 11:00:00,33.7,22,8.2,4,38.18,124.37,0.41,1.5,162.49,122.28
2026-03-14 12:00:00,33.0,23,6.5,4,35.69,112.0,0.49,1.44,161.47,120.54
2026-03-14 13:00:00,30.1,36,4.3,4,37.3,110.8,0.94,1.52,173.14,112.9
2026-03-14 14:00:00,28.0,34,3.4,4,41.14,118.89,1.59,1.64,194.58,101.64
2026-03-14 15:00:00,27.0,36,3.3,4,43.84,128.54,2.02,1.67,212.75,93.15
2026-03-14 16:00:00,26.4,36,5.2,4,45.08,137.24,2.12,1.67,220.44,88.73
2026-03-14 17:00:00,25.2,35,10.3,4,46.21,146.06,2.14,1.71,226.5,87.39
2026-03-14 18:00:00,24.1,43,5.7,4,46.86,151.65,2.24,1.74,231.21,85.14
2026-03-14 19:00:00,23.9,44,2.6,4,46.3,151.74,2.35,1.73,230.09,80.51
2026-03-14 20:00:00,22.2,49,6.8,4,46.35,150.01,2.55,1.7,234.23,74.65
2026-03-14 21:00:00,22.0,50,7.3,4,46.95,146.31,2.92,1.62,245.76,68.59
2026-03-14 22:00:00,21.0,56,3.1,4,47.44,143.75,3.34,1.39,263.85,63.55
2026-03-14 23:00:00,20.7,60,0.8,4,50.0,143.38,3.78,1.34,292.77,60.13
2026-03-15 00:00:00,19.4,68,6.1,4,53.45,146.44,4.11,1.44,322.9,58.54
2026-03-15 00:00:00,19.4,68,6.1,4,53.45,146.44,4.11,1.44,322.9,58.54
2026-03-15 01:00:00,19.0,70,7.2,4,55.32,147.76,4.16,1.58,338.25,58.04
2026-03-15 02:00:00,19.6,68,9.8,4,53.91,142.93,4.16,1.73,336.59,59.3
2026-03-15 03:00:00,22.5,58,12.1,4,48.88,132.08,3.98,1.78,312.73,63.54
2026-03-15 04:00:00,26.2,42,10.6,4,38.32,115.09,2.59,2.13,249.41,79.6
2026-03-15 05:00:00,29.6,24,14.0,3,30.29,98.17,1.77,2.14,206.27,90.71
2026-03-15 06:00:00,31.8,16,15.2,3,23.76,83.1,1.23,2.04,173.83,101.1
2026-03-15 07:00:00,32.2,15,11.1,3,14.01,54.85,0.64,1.31,133.4,111.33
2026-03-15 08:00:00,32.5,15,9.2,3,11.44,45.79,0.47,0.81,122.83,112.53
2026-03-15 09:00:00,32.8,14,9.4,3,10.85,43.93,0.44,0.64,120.24,113.51
2026-03-15 10:00:00,32.9,14,11.1,3,10.78,44.07,0.45,0.52,120.45,115.2
2026-03-15 11:00:00,32.7,13,13.7,3,10.93,45.4,0.48,0.42,120.2,114.98
2026-03-15 12:00:00,32.1,14,13.4,3,11.58,49.31,0.52,0.31,120.29,113.88
2026-03-15 13:00:00,29.7,15,13.4,3,14.23,61.82,0.87,0.3,128.91,108.59
2026-03-15 14:00:00,29.0,13,19.6,3,18.4,79.91,1.42,0.37,146.18,100.06
2026-03-15 15:00:00,28.6,13,17.9,3,22.64,97.69,1.8,0.44,163.11,92.84
2026-03-15 16:00:00,27.0,15,12.0,4,26.18,112.23,1.91,0.48,172.12,85.76
2026-03-15 17:00:00,23.8,21,7.8,4,29.69,126.47,1.94,0.5,180.2,80.8
2026-03-15 18:00:00,23.4,23,8.4,4,32.74,137.9,1.98,0.5,185.91,76.09
2026-03-15 19:00:00,21.8,27,7.2,4,34.72,142.91,2.02,0.46,188.32,70.82
2026-03-15 20:00:00,21.1,28,8.1,4,35.91,142.59,2.25,0.44,195.11,66.71
2026-03-15 21:00:00,20.8,27,8.3,4,35.63,135.51,2.64,0.45,204.77,62.76
2026-03-15 22:00:00,20.2,27,7.3,4,33.61,122.81,3.06,0.48,213.56,57.94
2026-03-15 23:00:00,20.0,23,8.7,4,32.35,115.06,3.29,0.51,221.66,53.45
2026-03-16 00:00:00,19.6,30,5.3,4,32.15,113.67,3.36,0.54,227.32,49.55
2026-03-16 00:00:00,19.6,30,5.3,4,32.15,113.67,3.36,0.54,227.32,49.55
2026-03-16 01:00:00,20.0,23,13.3,4,32.61,116.29,3.38,0.57,232.06,46.06
2026-03-16 02:00:00,19.1,39,14.9,4,33.53,121.29,3.71,0.65,245.83,44.05
2026-03-16 03:00:00,20.0,58,14.6,4,34.41,126.03,3.89,0.74,263.56,43.83
2026-03-16 04:00:00,22.4,58,14.3,4,35.19,131.01,3.14,0.84,270.91,47.59
2026-03-16 05:00:00,25.2,49,13.9,4,37.15,135.31,2.45,1.0,268.91,57.85
2026-03-16 06:00:00,27.6,38,14.0,4,41.37,141.17,1.74,1.3,260.11,75.53
2026-03-16 07:00:00,29.0,32,12.0,4,35.2,135.11,1.09,3.5,207.38,116.63
2026-03-16 08:00:00,30.1,28,11.1,4,36.59,136.09,0.9,3.71,202.59,127.84
2026-03-16 09:00:00,30.8,26,10.2,4,38.34,138.21,0.84,3.68,203.3,134.1
2026-03-16 10:00:00,31.0,25,7.7,4,33.52,114.3,0.83,3.76,191.45,135.46
2026-03-16 11:00:00,30.6,25,7.2,4,32.11,105.63,0.9,3.81,188.04,133.0
2026-03-16 12:00:00,30.0,29,7.9,4,33.16,109.55,1.07,3.87,191.62,131.42
2026-03-16 13:00:00,27.8,35,7.4,4,35.54,118.69,1.48,4.17,202.53,131.07
2026-03-16 14:00:00,25.5,38,5.9,4,38.73,129.13,1.91,4.71,220.57,131.66
2026-03-16 15:00:00,23.8,39,6.3,4,41.68,138.87,2.22,5.28,239.79,131.37
2026-03-16 16:00:00,24.0,35,10.5,4,43.46,145.35,2.4,5.43,253.1,126.99
2026-03-16 17:00:00,24.0,36,12.3,4,45.03,151.55,2.51,5.07,266.34,120.33
2026-03-16 18:00:00,23.8,43,13.5,4,45.72,152.66,2.61,4.26,275.16,107.51
2026-03-16 19:00:00,23.0,43,13.3,4,44.28,139.78,2.38,3.12,265.18,91.22
2026-03-16 20:00:00,22.0,46,11.3,4,43.59,130.09,2.26,2.48,260.14,80.67
2026-03-16 21:00:00,21.0,49,9.9,4,43.12,124.28,2.17,2.14,256.48,74.29
2026-03-16 22:00:00,20.4,51,11.2,4,43.12,126.21,1.93,2.08,250.46,73.81
2026-03-16 23:00:00,20.0,54,11.8,4,44.88,130.83,1.7,2.04,249.19,75.64
2026-03-17 00:00:00,19.6,57,14.3,4,47.12,137.36,1.46,1.97,246.49,79.08
2026-03-17 00:00:00,19.6,57,14.3,4,47.12,137.36,1.46,1.97,246.49,79.08
2026-03-17 01:00:00,19.0,61,12.1,4,49.21,144.35,1.24,2.06,240.29,83.19
2026-03-17 02:00:00,18.9,63,10.5,4,51.33,150.71,1.2,2.37,237.36,86.45
2026-03-17 03:00:00,20.3,60,12.1,4,53.51,157.9,1.36,2.86,237.28,89.4
2026-03-17 04:00:00,22.5,52,14.6,4,55.56,166.73,1.36,3.71,236.39,95.07
2026-03-17 05:00:00,24.8,44,14.3,4,57.33,171.9,1.28,4.37,235.56,100.43
2026-03-17 06:00:00,25.7,40,12.1,4,59.53,177.48,1.09,4.75,233.67,108.31
2026-03-17 07:00:00,25.7,38,11.0,4,54.4,167.37,0.78,3.79,211.17,123.35
2026-03-17 08:00:00,27.7,30,10.8,4,44.48,143.67,0.58,2.61,184.63,124.92
2026-03-17 09:00:00,28.0,28,10.7,4,37.71,126.61,0.5,1.98,167.66,123.07
2026-03-17 10:00:00,29.2,27,11.0,4,30.37,105.19,0.44,1.46,152.31,119.98
2026-03-17 11:00:00,29.1,27,11.6,3,27.36,97.22,0.43,1.2,141.76,116.09
2026-03-17 12:00:00,28.0,30,10.6,4,27.78,101.24,0.45,1.08,138.42,114.4
2026-03-17 13:00:00,25.5,40,5.7,4,30.44,111.04,0.64,1.15,144.44,110.48
2026-03-17 14:00:00,23.8,37,6.6,4,33.94,122.53,0.91,1.34,156.5,104.98
2026-03-17 15:00:00,23.1,37,6.5,4,37.01,132.62,1.13,1.5,169.35,101.95
2026-03-17 16:00:00,22.5,37,8.1,4,38.55,136.57,1.3,1.53,178.32,98.05
2026-03-17 17:00:00,22.2,36,9.7,4,39.1,135.5,1.44,1.47,186.65,92.99
2026-03-17 18:00:00,22.2,41,10.6,4,38.72,128.38,1.55,1.38,192.43,89.22
2026-03-17 19:00:00,21.9,44,11.8,4,37.01,121.27,1.53,1.32,190.8,88.25
2026-03-17 20:00:00,21.9,44,12.5,4,36.69,117.69,1.53,1.36,193.84,86.47
2026-03-17 21:00:00,21.8,44,11.3,4,37.44,119.69,1.52,1.42,198.12,84.91
2026-03-17 22:00:00,20.2,57,13.5,4,38.79,122.63,1.45,1.47,202.84,84.21
2026-03-17 23:00:00,19.4,64,18.5,4,40.25,123.25,1.38,1.42,208.72,83.84
2026-03-18 00:00:00,20.7,49,13.9,4,41.76,125.44,1.29,1.35,215.67,84.76
2026-03-18 00:00:00,20.7,49,13.9,4,41.76,125.44,1.29,1.35,215.67,84.76
2026-03-18 01:00:00,19.9,60,15.2,4,42.77,125.88,1.2,1.36,223.32,88.04
2026-03-18 02:00:00,19.9,67,18.9,4,43.72,123.1,1.31,1.49,233.09,88.41
2026-03-18 03:00:00,20.9,64,13.1,4,45.0,124.81,1.68,1.74,244.3,88.11
2026-03-18 04:00:00,22.9,55,15.4,4,46.31,132.02,1.8,2.02,250.5,88.15
2026-03-18 05:00:00,25.2,44,16.6,4,47.9,143.73,1.73,2.23,249.9,89.95
2026-03-18 06:00:00,26.0,41,15.6,4,49.76,155.49,1.56,2.32,245.78,90.91
2026-03-18 07:00:00,26.8,38,10.9,4,50.77,176.06,1.14,2.19,224.48,103.01
2026-03-18 08:00:00,27.4,37,6.9,4,50.77,179.35,0.73,1.8,209.8,107.66
2026-03-18 09:00:00,26.5,39,8.7,4,50.18,176.37,0.5,1.38,199.56,109.23
2026-03-18 10:00:00,26.4,40,9.2,4,45.9,159.8,0.42,1.02,189.18,109.38
2026-03-18 11:00:00,26.8,39,9.4,4,40.37,138.99,0.42,0.75,180.01,106.51
2026-03-18 12:00:00,27.1,38,6.2,4,36.4,124.41,0.48,0.6,175.88,104.09
2026-03-18 13:00:00,25.4,53,3.1,4,35.59,120.69,0.69,0.56,181.52,101.01
2026-03-18 14:00:00,23.9,49,7.8,4,36.78,123.12,0.94,0.58,192.0,96.48
2026-03-18 15:00:00,21.0,68,19.0,4,37.29,123.9,1.14,0.6,201.02,92.35
2026-03-18 16:00:00,20.6,72,18.1,4,37.38,121.97,1.23,0.65,205.6,86.91
2026-03-18 17:00:00,20.0,74,19.2,4,37.96,119.13,1.32,0.71,212.37,83.03
2026-03-18 18:00:00,19.6,75,18.3,4,37.92,114.06,1.42,0.77,217.07,79.94
2026-03-18 19:00:00,18.8,75,17.8,4,36.73,104.19,1.37,1.24,215.06,79.11
2026-03-18 20:00:00,17.7,85,17.2,4,37.67,100.04,1.36,1.6,222.45,78.72
2026-03-18 21:00:00,17.4,87,14.7,3,39.34,98.39,1.29,1.63,232.73,79.63
2026-03-18 22:00:00,17.1,87,18.5,3,40.05,94.78,1.23,1.51,242.67,81.53
2026-03-18 23:00:00,16.9,88,14.9,3,40.56,93.94,1.22,1.44,254.93,81.75
2026-03-19 00:00:00,17.5,76,13.7,3,40.51,95.37,1.19,1.38,263.27,81.66
2026-03-19 00:00:00,17.5,76,13.7,3,40.51,95.37,1.19,1.38,263.27,81.66
2026-03-19 01:00:00,16.8,81,13.6,3,40.16,99.38,1.17,1.38,267.2,81.46
2026-03-19 02:00:00,16.8,82,11.8,4,40.26,105.36,1.27,1.44,275.36,81.91
2026-03-19 03:00:00,18.0,78,13.3,4,40.41,110.86,1.5,1.62,288.57,82.83
2026-03-19 04:00:00,19.2,73,13.3,4,39.82,114.38,1.5,1.9,300.28,86.92
2026-03-19 05:00:00,21.4,64,13.6,4,40.74,119.71,1.33,2.01,308.25,89.45
2026-03-19 06:00:00,23.3,56,13.3,4,42.79,128.45,1.09,2.02,310.79,92.87
2026-03-19 07:00:00,25.0,50,9.8,4,40.27,124.14,0.83,1.83,280.36,98.71
2026-03-19 08:00:00,26.0,46,8.1,4,36.26,113.26,0.7,1.57,251.66,99.14
2026-03-19 09:00:00,26.1,46,8.3,4,34.3,109.06,0.67,1.46,238.31,98.59
2026-03-19 10:00:00,25.6,47,7.5,4,33.99,108.99,0.75,1.53,234.93,99.17
2026-03-19 11:00:00,25.0,48,3.9,4,34.43,111.01,0.83,1.65,233.34,98.64
2026-03-19 12:00:00,24.6,48,6.6,4,34.86,112.24,0.9,1.69,233.68,98.03
2026-03-19 13:00:00,23.5,55,4.9,4,36.22,118.33,1.1,1.59,239.03,94.78
2026-03-19 14:00:00,22.0,61,3.5,4,39.03,129.89,1.43,1.4,252.45,89.7
2026-03-19 15:00:00,21.6,63,2.3,4,42.02,140.51,1.74,1.16,267.37,84.75
2026-03-19 16:00:00,21.0,65,1.7,4,44.61,147.41,1.89,0.84,276.88,77.91
2026-03-19 17:00:00,19.9,69,3.3,4,47.39,154.35,2.03,0.58,287.74,70.85
2026-03-19 18:00:00,19.5,69,4.3,4,50.13,162.8,2.18,0.41,298.63,64.76
2026-03-19 19:00:00,19.0,73,6.4,4,52.29,169.96,2.28,0.28,303.7,59.01
2026-03-19 20:00:00,18.5,75,7.8,4,54.35,175.84,2.37,0.2,310.1,54.18
2026-03-19 21:00:00,18.2,74,7.4,4,56.14,180.3,2.48,0.15,318.3,49.81
2026-03-19 22:00:00,17.9,75,9.6,4,57.44,181.55,2.67,0.13,328.71,45.66
2026-03-19 23:00:00,18.2,71,12.6,4,58.48,179.14,2.82,0.12,338.09,42.13
2026-03-20 00:00:00,17.1,80,6.1,4,59.24,167.44,2.9,0.11,344.25,38.89
2026-03-21 00:00:00,19.7,77,4.2,4,50.04,168.88,0.9,0.53,230.56,77.97
2026-03-21 01:00:00,19.9,76,1.3,4,47.66,159.99,1.09,0.72,244.74,75.34
2026-03-21 02:00:00,19.9,79,1.3,4,45.15,152.24,1.32,0.84,257.65,71.98
2026-03-21 03:00:00,22.0,70,4.9,4,41.65,143.72,1.63,0.92,264.46,68.87
2026-03-21 04:00:00,24.2,60,5.9,4,37.17,131.5,1.74,1.01,259.57,68.48
2026-03-21 05:00:00,25.4,55,7.1,4,34.08,121.79,1.55,0.98,249.79,69.57
2026-03-21 06:00:00,25.8,56,9.7,4,32.62,117.89,1.11,0.91,238.65,74.14
2026-03-21 07:00:00,26.8,51,13.5,4,29.55,111.7,0.88,0.83,217.95,79.7
2026-03-21 08:00:00,25.3,54,19.1,4,26.63,105.98,0.72,0.82,195.75,83.29
2026-03-21 09:00:00,22.0,71,17.9,4,25.08,101.71,0.61,0.87,180.39,86.77
2026-03-21 10:00:00,22.0,69,16.5,3,17.87,70.65,0.44,0.67,155.32,93.61
2026-03-21 11:00:00,23.9,60,16.4,3,14.08,54.78,0.39,0.56,143.63,95.6
2026-03-21 12:00:00,24.1,64,19.4,3,13.19,52.24,0.41,0.54,141.29,95.74
2026-03-21 13:00:00,23.2,67,12.4,3,14.6,59.09,0.56,0.57,144.65,91.76
2026-03-21 14:00:00,22.0,72,6.5,3,17.45,71.46,0.76,0.6,153.06,85.46
2026-03-21 15:00:00,21.0,76,6.0,3,19.95,81.58,0.89,0.57,161.73,80.09
2026-03-21 16:00:00,20.2,78,7.1,3,21.76,88.22,1.0,0.52,166.88,74.85
2026-03-21 17:00:00,19.5,81,5.9,3,23.9,95.95,1.08,0.52,173.96,72.58
